user_id,event_name,timestamp,campaign,device
user_daae5ae2,clicked,2024-11-15 02:43:44,Spring Sale,Android
user_daae5ae2,clicked,2025-01-23 02:43:44,Spring Sale,Web
user_daae5ae2,email_opened,2024-12-15 02:43:44,Black Friday,Web
user_daae5ae2,clicked,2025-04-27 02:43:44,Summer Promo,iPhone
user_daae5ae2,app_login,2025-04-10 02:43:44,Spring Sale,iPhone
user_daae5ae2,email_opened,2024-12-17 02:43:44,Summer Promo,Android
user_daae5ae2,clicked,2025-04-16 02:43:44,Black Friday,Web
user_daae5ae2,clicked,2025-03-04 02:43:44,Spring Sale,Android
user_daae5ae2,email_opened,2025-02-14 02:43:44,Spring Sale,iPhone
user_daae5ae2,clicked,2025-03-24 02:43:44,Spring Sale,Android
user_daae5ae2,email_opened,2024-11-08 02:43:44,Spring Sale,iPhone
user_daae5ae2,clicked,2025-04-17 02:43:44,Black Friday,Web
user_5e3332a7,app_login,2024-11-20 02:43:44,Black Friday,Web
user_5e3332a7,app_login,2024-12-05 02:43:45,Spring Sale,iPhone
user_5e3332a7,app_login,2025-03-17 02:43:45,Spring Sale,Web
user_5e3332a7,app_login,2025-03-24 02:43:45,Black Friday,Web
user_5e3332a7,email_opened,2025-04-29 02:43:45,Spring Sale,Android
user_5e3332a7,clicked,2025-02-06 02:43:45,Spring Sale,Android
user_5e3332a7,email_opened,2025-02-17 02:43:45,Summer Promo,Web
user_5e3332a7,email_opened,2024-12-09 02:43:45,Black Friday,Web
user_5e3332a7,app_login,2025-04-05 02:43:45,Spring Sale,Android
user_5e3332a7,clicked,2024-12-29 02:43:45,Spring Sale,Web
user_5e3332a7,clicked,2024-11-30 02:43:45,Summer Promo,iPhone
user_5e3332a7,email_opened,2024-11-06 02:43:45,Black Friday,Web
user_5e3332a7,email_opened,2024-11-15 02:43:45,Summer Promo,Web
user_5e3332a7,email_opened,2024-11-04 02:43:45,Summer Promo,iPhone
user_5e3332a7,email_opened,2025-01-09 02:43:45,Spring Sale,Web
user_5e3332a7,email_opened,2025-03-26 02:43:45,Black Friday,Web
user_5e3332a7,email_opened,2025-04-29 02:43:45,Summer Promo,Web
user_5e3332a7,email_opened,2024-11-19 02:43:45,Spring Sale,Web
user_5e3332a7,email_opened,2025-01-03 02:43:45,Spring Sale,Web
user_5e3332a7,clicked,2025-01-02 02:43:45,Summer Promo,Android
user_5e3332a7,app_login,2024-11-12 02:43:45,Black Friday,iPhone
user_5e3332a7,email_opened,2024-12-26 02:43:45,Black Friday,iPhone
user_5e3332a7,clicked,2024-11-03 02:43:45,Summer Promo,Android
user_5e3332a7,clicked,2025-04-20 02:43:45,Summer Promo,Android
user_5e3332a7,clicked,2025-04-25 02:43:45,Summer Promo,Android
user_5e3332a7,app_login,2025-04-11 02:43:45,Spring Sale,Android
user_5e3332a7,clicked,2025-01-01 02:43:46,Spring Sale,iPhone
user_5e3332a7,email_opened,2024-12-21 02:43:46,Spring Sale,Web
user_5e3332a7,email_opened,2024-11-23 02:43:46,Black Friday,Web
user_5e3332a7,email_opened,2024-12-15 02:43:46,Summer Promo,Android
user_5e3332a7,app_login,2025-04-18 02:43:46,Summer Promo,Web
user_5e3332a7,app_login,2025-03-14 02:43:46,Black Friday,Android
user_5e3332a7,app_login,2025-02-20 02:43:46,Black Friday,Web
user_5e3332a7,clicked,2025-02-21 02:43:46,Summer Promo,iPhone
user_5e3332a7,email_opened,2024-12-28 02:43:46,Black Friday,iPhone
user_5e3332a7,app_login,2024-11-12 02:43:46,Spring Sale,Web
user_5e3332a7,app_login,2025-04-23 02:43:46,Black Friday,Web
user_5e3332a7,app_login,2024-11-04 02:43:46,Summer Promo,Android
user_5e3332a7,email_opened,2024-12-21 02:43:46,Summer Promo,iPhone
user_5e3332a7,app_login,2024-12-23 02:43:46,Summer Promo,Web
user_5e3332a7,email_opened,2025-04-05 02:43:46,Spring Sale,Android
user_5e3332a7,email_opened,2024-12-23 02:43:46,Summer Promo,Android
user_5e3332a7,clicked,2025-04-30 02:43:46,Spring Sale,Web
user_6a0c5176,email_opened,2025-01-06 02:43:46,Spring Sale,iPhone
user_6a0c5176,email_opened,2025-02-24 02:43:46,Black Friday,Web
user_6a0c5176,app_login,2024-11-05 02:43:47,Spring Sale,Web
user_6a0c5176,email_opened,2025-02-05 02:43:47,Spring Sale,iPhone
user_6a0c5176,email_opened,2025-02-22 02:43:47,Summer Promo,iPhone
user_6a0c5176,app_login,2025-04-19 02:43:47,Summer Promo,iPhone
user_6a0c5176,email_opened,2025-04-01 02:43:47,Spring Sale,Web
user_6a0c5176,app_login,2025-03-09 02:43:47,Summer Promo,Web
user_6a0c5176,clicked,2024-11-29 02:43:47,Black Friday,Web
user_6a0c5176,email_opened,2025-04-07 02:43:47,Spring Sale,Android
user_6a0c5176,clicked,2025-01-14 02:43:47,Black Friday,iPhone
user_6a0c5176,email_opened,2025-04-16 02:43:47,Summer Promo,Android
user_6a0c5176,clicked,2025-03-05 02:43:47,Black Friday,Android
user_6a0c5176,app_login,2024-11-05 02:43:47,Spring Sale,Web
user_6a0c5176,app_login,2024-12-15 02:43:47,Spring Sale,Web
user_6a0c5176,email_opened,2025-01-06 02:43:47,Black Friday,iPhone
user_6a0c5176,clicked,2024-11-02 02:43:47,Summer Promo,iPhone
user_6a0c5176,email_opened,2025-01-28 02:43:47,Spring Sale,Android
user_6a0c5176,app_login,2024-11-19 02:43:47,Spring Sale,iPhone
user_6a0c5176,app_login,2024-12-08 02:43:47,Summer Promo,iPhone
user_6a0c5176,app_login,2024-11-25 02:43:47,Black Friday,iPhone
user_6a0c5176,clicked,2025-01-01 02:43:47,Black Friday,Android
user_6a0c5176,app_login,2024-12-06 02:43:48,Spring Sale,iPhone
user_6a0c5176,clicked,2025-03-28 02:43:48,Black Friday,Android
user_6a0c5176,app_login,2025-03-02 02:43:48,Summer Promo,Web
user_6a0c5176,email_opened,2025-03-28 02:43:48,Spring Sale,Web
user_6a0c5176,app_login,2024-12-20 02:43:48,Spring Sale,Web
user_6a0c5176,app_login,2024-11-19 02:43:48,Spring Sale,Web
user_6a0c5176,clicked,2025-01-17 02:43:48,Black Friday,iPhone
user_6a0c5176,app_login,2024-11-09 02:43:48,Summer Promo,Android
user_6a0c5176,app_login,2024-12-02 02:43:48,Spring Sale,Android
user_6a0c5176,email_opened,2024-11-12 02:43:48,Black Friday,Android
user_6a0c5176,app_login,2025-02-21 02:43:48,Spring Sale,iPhone
user_6a0c5176,clicked,2025-02-04 02:43:48,Summer Promo,Web
user_6a0c5176,email_opened,2025-04-14 02:43:48,Black Friday,Web
user_6a0c5176,app_login,2025-04-13 02:43:48,Spring Sale,Android
user_6a0c5176,email_opened,2025-01-30 02:43:48,Spring Sale,iPhone
user_6a0c5176,email_opened,2025-03-06 02:43:48,Black Friday,Android
user_6a0c5176,clicked,2024-11-16 02:43:48,Summer Promo,Android
user_6a0c5176,email_opened,2024-12-22 02:43:48,Spring Sale,Android
user_6a0c5176,app_login,2025-04-14 02:43:48,Summer Promo,iPhone
user_6a0c5176,clicked,2025-04-09 02:43:49,Spring Sale,Web
user_6a0c5176,email_opened,2024-12-30 02:43:49,Black Friday,iPhone
user_6a0c5176,app_login,2025-01-13 02:43:49,Summer Promo,Android
user_6a0c5176,email_opened,2025-02-20 02:43:49,Spring Sale,Android
user_6a0c5176,email_opened,2025-01-09 02:43:49,Spring Sale,iPhone
user_6a0c5176,app_login,2024-11-15 02:43:49,Summer Promo,Web
user_6a0c5176,app_login,2024-12-14 02:43:49,Spring Sale,iPhone
user_6a0c5176,app_login,2024-11-19 02:43:49,Summer Promo,iPhone
user_6a0c5176,app_login,2025-03-02 02:43:49,Spring Sale,Web
user_6a0c5176,app_login,2024-11-23 02:43:49,Spring Sale,Android
user_6a0c5176,clicked,2025-04-09 02:43:49,Summer Promo,Web
user_1cf98d34,email_opened,2025-01-10 02:43:49,Summer Promo,Android
user_1cf98d34,clicked,2024-12-08 02:43:49,Black Friday,Web
user_1cf98d34,clicked,2025-01-28 02:43:49,Summer Promo,Android
user_1cf98d34,app_login,2025-04-25 02:43:49,Black Friday,iPhone
user_1cf98d34,app_login,2025-01-12 02:43:49,Spring Sale,Android
user_1cf98d34,email_opened,2024-12-14 02:43:49,Black Friday,iPhone
user_1cf98d34,email_opened,2024-12-11 02:43:49,Spring Sale,Android
user_1cf98d34,app_login,2024-11-23 02:43:49,Black Friday,iPhone
user_1cf98d34,email_opened,2025-03-05 02:43:49,Summer Promo,Web
user_1cf98d34,email_opened,2025-03-17 02:43:50,Summer Promo,Web
user_1cf98d34,clicked,2025-04-06 02:43:50,Spring Sale,Web
user_1cf98d34,clicked,2025-01-10 02:43:50,Summer Promo,iPhone
user_1cf98d34,email_opened,2025-02-13 02:43:50,Black Friday,Web
user_1cf98d34,clicked,2025-03-13 02:43:50,Black Friday,Android
user_1cf98d34,email_opened,2024-12-06 02:43:50,Summer Promo,Android
user_1cf98d34,clicked,2024-11-06 02:43:50,Spring Sale,iPhone
user_1cf98d34,email_opened,2025-03-05 02:43:50,Black Friday,iPhone
user_1cf98d34,email_opened,2024-12-07 02:43:50,Summer Promo,iPhone
user_1cf98d34,email_opened,2025-03-15 02:43:50,Summer Promo,Web
user_1cf98d34,app_login,2025-02-05 02:43:50,Black Friday,iPhone
user_1cf98d34,clicked,2025-02-04 02:43:50,Black Friday,Web
user_1cf98d34,email_opened,2025-03-10 02:43:50,Summer Promo,Web
user_1cf98d34,email_opened,2025-04-13 02:43:50,Black Friday,Web
user_1cf98d34,email_opened,2025-03-02 02:43:50,Spring Sale,iPhone
user_1cf98d34,email_opened,2024-12-31 02:43:50,Spring Sale,Web
user_1cf98d34,clicked,2025-03-26 02:43:50,Spring Sale,Android
user_1cf98d34,clicked,2024-11-10 02:43:50,Black Friday,iPhone
user_1cf98d34,email_opened,2024-11-02 02:43:50,Spring Sale,iPhone
user_1cf98d34,app_login,2025-02-10 02:43:50,Spring Sale,Android
user_1cf98d34,email_opened,2024-12-27 02:43:50,Black Friday,Android
user_1cf98d34,email_opened,2024-11-24 02:43:50,Black Friday,Android
user_1cf98d34,app_login,2024-11-04 02:43:50,Summer Promo,Web
user_1cf98d34,clicked,2024-11-12 02:43:50,Spring Sale,Android
user_1cf98d34,email_opened,2024-11-15 02:43:50,Black Friday,Android
user_1cf98d34,app_login,2025-03-28 02:43:50,Black Friday,iPhone
user_1cf98d34,email_opened,2025-01-18 02:43:50,Black Friday,Android
user_1cf98d34,email_opened,2025-04-22 02:43:51,Black Friday,Web
user_1cf98d34,app_login,2024-12-16 02:43:51,Spring Sale,iPhone
user_1cf98d34,email_opened,2024-12-11 02:43:51,Black Friday,iPhone
user_1cf98d34,clicked,2025-01-01 02:43:51,Summer Promo,Web
user_1cf98d34,app_login,2024-12-27 02:43:51,Black Friday,iPhone
user_1cf98d34,email_opened,2025-02-18 02:43:51,Spring Sale,Web
user_1cf98d34,app_login,2024-12-08 02:43:51,Summer Promo,Web
user_1cf98d34,clicked,2024-12-06 02:43:51,Spring Sale,Android
user_1cf98d34,clicked,2024-11-12 02:43:51,Spring Sale,Android
user_1cf98d34,email_opened,2025-04-17 02:43:51,Black Friday,Web
user_1cf98d34,email_opened,2025-03-24 02:43:51,Summer Promo,Android
user_1cf98d34,app_login,2025-02-26 02:43:51,Summer Promo,Android
user_589f515c,email_opened,2024-12-09 02:43:51,Black Friday,Web
user_589f515c,app_login,2024-11-17 02:43:51,Spring Sale,Android
user_589f515c,clicked,2025-01-17 02:43:51,Spring Sale,Android
user_589f515c,app_login,2025-04-06 02:43:51,Summer Promo,iPhone
user_589f515c,app_login,2024-12-19 02:43:51,Black Friday,iPhone
user_589f515c,email_opened,2025-04-06 02:43:52,Spring Sale,Android
user_589f515c,email_opened,2025-04-25 02:43:52,Spring Sale,Android
user_589f515c,app_login,2025-03-27 02:43:52,Summer Promo,Android
user_589f515c,clicked,2025-03-31 02:43:52,Black Friday,Web
user_589f515c,email_opened,2024-11-21 02:43:52,Black Friday,Android
user_589f515c,app_login,2025-04-13 02:43:52,Spring Sale,Web
user_589f515c,clicked,2025-04-08 02:43:52,Summer Promo,Web
user_589f515c,email_opened,2025-01-31 02:43:52,Spring Sale,Android
user_589f515c,email_opened,2025-03-01 02:43:52,Black Friday,Web
user_589f515c,app_login,2025-01-26 02:43:52,Summer Promo,iPhone
user_589f515c,email_opened,2025-03-03 02:43:52,Black Friday,Web
user_589f515c,app_login,2024-11-02 02:43:52,Summer Promo,iPhone
user_589f515c,app_login,2025-03-01 02:43:52,Spring Sale,Web
user_589f515c,clicked,2025-04-08 02:43:52,Spring Sale,iPhone
user_589f515c,app_login,2025-04-02 02:43:52,Black Friday,Web
user_589f515c,clicked,2024-12-10 02:43:52,Spring Sale,iPhone
user_589f515c,email_opened,2025-04-22 02:43:52,Black Friday,iPhone
user_589f515c,app_login,2025-03-01 02:43:52,Black Friday,Web
user_589f515c,app_login,2025-04-10 02:43:52,Spring Sale,iPhone
user_589f515c,email_opened,2024-11-23 02:43:52,Summer Promo,Web
user_589f515c,clicked,2025-02-28 02:43:52,Black Friday,Android
user_589f515c,email_opened,2025-01-02 02:43:52,Black Friday,Android
user_589f515c,app_login,2025-04-21 02:43:52,Black Friday,iPhone
user_589f515c,email_opened,2025-02-04 02:43:52,Spring Sale,iPhone
user_589f515c,clicked,2025-01-16 02:43:52,Summer Promo,Web
user_589f515c,email_opened,2025-01-12 02:43:52,Summer Promo,Web
user_589f515c,email_opened,2024-11-08 02:43:52,Summer Promo,Web
user_589f515c,app_login,2025-04-23 02:43:53,Summer Promo,Android
user_589f515c,app_login,2025-01-07 02:43:53,Black Friday,Web
user_589f515c,email_opened,2025-04-12 02:43:53,Summer Promo,Web
user_589f515c,app_login,2024-11-02 02:43:53,Summer Promo,iPhone
user_589f515c,email_opened,2025-03-17 02:43:53,Black Friday,iPhone
user_589f515c,app_login,2025-01-25 02:43:53,Spring Sale,Android
user_cc6933bd,app_login,2025-04-20 02:43:53,Summer Promo,Android
user_cc6933bd,app_login,2025-04-08 02:43:53,Summer Promo,Android
user_cc6933bd,clicked,2024-12-21 02:43:53,Spring Sale,Android
user_cc6933bd,clicked,2025-04-25 02:43:53,Spring Sale,Web
user_cc6933bd,app_login,2024-11-08 02:43:53,Summer Promo,Web
user_cc6933bd,clicked,2025-03-01 02:43:53,Summer Promo,Android
user_cc6933bd,clicked,2025-04-30 02:43:53,Spring Sale,iPhone
user_cc6933bd,app_login,2024-12-12 02:43:53,Summer Promo,iPhone
user_cc6933bd,clicked,2025-03-15 02:43:53,Summer Promo,Web
user_cc6933bd,clicked,2025-03-16 02:43:53,Black Friday,iPhone
user_cc6933bd,clicked,2025-03-19 02:43:53,Summer Promo,Web
user_cc6933bd,email_opened,2025-02-16 02:43:53,Summer Promo,Android
user_cc6933bd,app_login,2024-11-20 02:43:53,Spring Sale,Android
user_cc6933bd,clicked,2025-02-27 02:43:53,Summer Promo,Android
user_cc6933bd,app_login,2025-03-30 02:43:54,Spring Sale,Android
user_cc6933bd,clicked,2025-02-20 02:43:54,Spring Sale,iPhone
user_cc6933bd,clicked,2025-01-20 02:43:54,Spring Sale,Android
user_cc6933bd,email_opened,2025-03-06 02:43:54,Summer Promo,iPhone
user_cc6933bd,app_login,2024-11-12 02:43:54,Spring Sale,Web
user_cc6933bd,clicked,2024-12-28 02:43:54,Black Friday,Android
user_cc6933bd,clicked,2024-11-25 02:43:54,Summer Promo,iPhone
user_cc6933bd,email_opened,2025-03-25 02:43:54,Black Friday,Android
user_cc6933bd,clicked,2025-01-11 02:43:54,Black Friday,Android
user_cc6933bd,clicked,2025-01-19 02:43:54,Black Friday,iPhone
user_cc6933bd,clicked,2025-03-12 02:43:54,Summer Promo,iPhone
user_cc6933bd,email_opened,2025-01-12 02:43:54,Summer Promo,iPhone
user_cc6933bd,app_login,2024-11-08 02:43:54,Spring Sale,iPhone
user_cc6933bd,email_opened,2025-02-26 02:43:54,Spring Sale,iPhone
user_cc6933bd,app_login,2025-04-28 02:43:54,Spring Sale,iPhone
user_cc6933bd,email_opened,2025-03-28 02:43:54,Summer Promo,Android
user_cc6933bd,clicked,2024-12-10 02:43:54,Spring Sale,Android
user_cc6933bd,clicked,2025-02-06 02:43:54,Black Friday,Android
user_cc6933bd,app_login,2025-02-06 02:43:54,Spring Sale,iPhone
user_cc6933bd,clicked,2024-12-28 02:43:54,Summer Promo,iPhone
user_cc6933bd,email_opened,2025-03-18 02:43:54,Spring Sale,Web
user_cc6933bd,clicked,2025-01-11 02:43:54,Black Friday,Web
user_cc6933bd,app_login,2024-11-13 02:43:54,Black Friday,Web
user_cc6933bd,clicked,2025-02-27 02:43:55,Summer Promo,iPhone
user_cc6933bd,email_opened,2024-11-16 02:43:55,Black Friday,Web
user_cc6933bd,email_opened,2024-12-27 02:43:55,Summer Promo,iPhone
user_cc6933bd,clicked,2025-03-16 02:43:55,Black Friday,Web
user_cc6933bd,clicked,2025-04-07 02:43:55,Black Friday,Android
user_cc6933bd,clicked,2025-03-16 02:43:55,Summer Promo,Web
user_cc6933bd,clicked,2024-11-21 02:43:55,Summer Promo,Web
user_cc6933bd,email_opened,2024-12-12 02:43:55,Black Friday,Android
user_cc6933bd,app_login,2025-04-11 02:43:55,Black Friday,Android
user_cc6933bd,email_opened,2025-01-25 02:43:55,Summer Promo,Web
user_cc6933bd,app_login,2024-12-25 02:43:55,Spring Sale,iPhone
user_cc6933bd,email_opened,2025-03-25 02:43:55,Summer Promo,Android
user_cc6933bd,clicked,2025-04-06 02:43:55,Summer Promo,Web
user_cc6933bd,clicked,2024-12-05 02:43:55,Spring Sale,Android
user_cc6933bd,app_login,2025-03-24 02:43:55,Black Friday,Android
user_50fbc719,clicked,2025-04-23 02:43:55,Black Friday,iPhone
user_50fbc719,clicked,2025-03-13 02:43:56,Black Friday,iPhone
user_50fbc719,email_opened,2025-01-06 02:43:56,Black Friday,iPhone
user_50fbc719,email_opened,2024-11-21 02:43:56,Spring Sale,Android
user_50fbc719,email_opened,2024-11-05 02:43:56,Summer Promo,Web
user_50fbc719,app_login,2024-12-27 02:43:56,Summer Promo,iPhone
user_50fbc719,app_login,2025-03-02 02:43:56,Spring Sale,Android
user_50fbc719,email_opened,2025-01-30 02:43:56,Summer Promo,Web
user_50fbc719,clicked,2025-04-19 02:43:56,Summer Promo,Android
user_50fbc719,email_opened,2024-12-31 02:43:56,Spring Sale,iPhone
user_50fbc719,clicked,2024-11-15 02:43:56,Summer Promo,iPhone
user_50fbc719,clicked,2024-11-07 02:43:56,Spring Sale,Android
user_50fbc719,app_login,2024-12-04 02:43:56,Summer Promo,Web
user_50fbc719,clicked,2025-01-07 02:43:56,Black Friday,Web
user_50fbc719,email_opened,2025-03-21 02:43:56,Summer Promo,Android
user_50fbc719,app_login,2025-02-05 02:43:56,Spring Sale,iPhone
user_50fbc719,clicked,2024-11-23 02:43:56,Spring Sale,Web
user_50fbc719,app_login,2025-04-17 02:43:56,Black Friday,Web
user_50fbc719,clicked,2025-03-12 02:43:56,Black Friday,iPhone
user_50fbc719,email_opened,2024-12-17 02:43:56,Summer Promo,Web
user_50fbc719,app_login,2024-12-10 02:43:56,Black Friday,Android
user_50fbc719,app_login,2025-01-13 02:43:56,Spring Sale,Web
user_50fbc719,app_login,2025-04-01 02:43:56,Black Friday,iPhone
user_50fbc719,email_opened,2024-12-12 02:43:56,Summer Promo,Android
user_50fbc719,clicked,2024-11-16 02:43:56,Black Friday,Web
user_50fbc719,app_login,2025-04-18 02:43:56,Spring Sale,iPhone
user_50fbc719,app_login,2025-01-23 02:43:56,Summer Promo,Web
user_50fbc719,email_opened,2025-02-03 02:43:57,Spring Sale,iPhone
user_50fbc719,email_opened,2024-11-27 02:43:57,Spring Sale,Web
user_50fbc719,app_login,2024-11-09 02:43:57,Black Friday,Android
user_50fbc719,clicked,2025-03-09 02:43:57,Spring Sale,iPhone
user_50fbc719,clicked,2025-04-03 02:43:57,Summer Promo,iPhone
user_50fbc719,clicked,2024-11-20 02:43:57,Black Friday,iPhone
user_50fbc719,app_login,2024-12-07 02:43:57,Summer Promo,Android
user_50fbc719,clicked,2025-01-04 02:43:57,Spring Sale,Android
user_50fbc719,app_login,2024-12-17 02:43:57,Black Friday,iPhone
user_50fbc719,clicked,2025-02-02 02:43:57,Spring Sale,Android
user_50fbc719,clicked,2025-02-17 02:43:57,Black Friday,Android
user_50fbc719,app_login,2025-04-16 02:43:57,Spring Sale,iPhone
user_50fbc719,clicked,2025-03-17 02:43:57,Spring Sale,iPhone
user_50fbc719,email_opened,2025-02-02 02:43:57,Black Friday,iPhone
user_50fbc719,clicked,2025-02-07 02:43:57,Summer Promo,Web
user_50fbc719,clicked,2025-03-17 02:43:57,Black Friday,Web
user_50fbc719,app_login,2025-03-07 02:43:57,Black Friday,iPhone
user_50fbc719,clicked,2025-03-20 02:43:57,Spring Sale,Android
user_50fbc719,app_login,2025-04-02 02:43:57,Summer Promo,Web
user_50fbc719,app_login,2025-01-06 02:43:57,Summer Promo,Android
user_50fbc719,app_login,2024-12-30 02:43:57,Summer Promo,Web
user_50fbc719,app_login,2024-12-07 02:43:57,Summer Promo,iPhone
user_50fbc719,app_login,2024-12-29 02:43:57,Black Friday,Android
user_50fbc719,email_opened,2025-04-29 02:43:57,Spring Sale,Android
user_50fbc719,clicked,2025-03-16 02:43:57,Summer Promo,Web
user_50fbc719,clicked,2024-11-16 02:43:58,Spring Sale,Web
user_50fbc719,clicked,2025-01-01 02:43:58,Summer Promo,iPhone
user_3d15f224,app_login,2025-03-22 02:43:58,Black Friday,iPhone
user_3d15f224,app_login,2025-02-18 02:43:58,Summer Promo,Web
user_3d15f224,app_login,2025-04-12 02:43:58,Spring Sale,Android
user_3d15f224,clicked,2025-01-06 02:43:58,Summer Promo,iPhone
user_3d15f224,email_opened,2025-01-03 02:43:58,Spring Sale,Web
user_3d15f224,clicked,2024-12-23 02:43:58,Summer Promo,iPhone
user_3d15f224,clicked,2025-01-29 02:43:58,Black Friday,Android
user_3d15f224,email_opened,2025-03-26 02:43:58,Spring Sale,Web
user_3d15f224,email_opened,2025-04-17 02:43:58,Black Friday,Android
user_3d15f224,clicked,2024-11-12 02:43:58,Summer Promo,Android
user_3d15f224,clicked,2025-03-17 02:43:58,Black Friday,Android
user_3d15f224,app_login,2024-12-08 02:43:58,Summer Promo,Android
user_3d15f224,clicked,2024-11-04 02:43:58,Black Friday,Android
user_3d15f224,app_login,2024-11-22 02:43:59,Summer Promo,Android
user_3d15f224,app_login,2025-04-09 02:43:59,Spring Sale,Web
user_3d15f224,email_opened,2025-04-06 02:43:59,Black Friday,iPhone
user_3d15f224,app_login,2024-11-07 02:43:59,Black Friday,Web
user_3d15f224,clicked,2025-03-04 02:43:59,Black Friday,Web
user_3d15f224,app_login,2025-03-12 02:43:59,Spring Sale,Web
user_3d15f224,clicked,2025-03-12 02:43:59,Spring Sale,Android
user_3d15f224,email_opened,2025-03-14 02:43:59,Spring Sale,Android
user_3d15f224,email_opened,2024-12-28 02:43:59,Black Friday,iPhone
user_3d15f224,app_login,2024-11-25 02:43:59,Summer Promo,Android
user_3d15f224,app_login,2025-03-13 02:43:59,Spring Sale,Android
user_3d15f224,clicked,2025-04-06 02:43:59,Black Friday,Android
user_3d15f224,email_opened,2024-12-25 02:43:59,Black Friday,Android
user_3d15f224,email_opened,2025-03-12 02:43:59,Summer Promo,Web
user_3d15f224,email_opened,2024-12-24 02:43:59,Black Friday,Web
user_3d15f224,email_opened,2024-11-19 02:43:59,Black Friday,Web
user_3d15f224,app_login,2025-04-11 02:43:59,Black Friday,iPhone
user_3d15f224,email_opened,2025-01-18 02:43:59,Spring Sale,iPhone
user_3d15f224,clicked,2025-01-13 02:43:59,Spring Sale,Web
user_3d15f224,clicked,2025-02-23 02:43:59,Summer Promo,Web
user_3d15f224,email_opened,2025-04-13 02:43:59,Spring Sale,Android
user_3d15f224,email_opened,2025-01-20 02:43:59,Summer Promo,iPhone
user_3d15f224,email_opened,2024-11-03 02:43:59,Black Friday,iPhone
user_3d15f224,clicked,2024-11-18 02:43:59,Black Friday,Android
user_3d15f224,email_opened,2024-11-01 02:43:59,Spring Sale,Android
user_3d15f224,app_login,2025-03-22 02:43:59,Black Friday,Web
user_a3efb77e,clicked,2025-04-05 02:44:00,Spring Sale,Android
user_a3efb77e,email_opened,2025-02-07 02:44:00,Summer Promo,Android
user_a3efb77e,app_login,2025-03-22 02:44:00,Summer Promo,Android
user_a3efb77e,clicked,2024-12-27 02:44:00,Spring Sale,iPhone
user_a3efb77e,app_login,2024-11-04 02:44:00,Summer Promo,Web
user_a3efb77e,clicked,2024-11-30 02:44:00,Summer Promo,Web
user_a3efb77e,email_opened,2024-11-15 02:44:00,Summer Promo,Android
user_a3efb77e,email_opened,2025-03-27 02:44:00,Summer Promo,Web
user_a3efb77e,app_login,2025-03-18 02:44:00,Spring Sale,Android
user_a3efb77e,app_login,2024-11-10 02:44:00,Summer Promo,Web
user_a3efb77e,clicked,2024-11-08 02:44:00,Black Friday,Android
user_a3efb77e,clicked,2025-02-27 02:44:00,Black Friday,Android
user_a3efb77e,app_login,2025-02-01 02:44:00,Summer Promo,Web
user_a3efb77e,app_login,2025-02-26 02:44:00,Spring Sale,Web
user_a3efb77e,clicked,2025-02-18 02:44:00,Black Friday,iPhone
user_a3efb77e,clicked,2024-12-15 02:44:00,Summer Promo,Web
user_a3efb77e,email_opened,2025-04-28 02:44:00,Spring Sale,Web
user_a3efb77e,clicked,2025-03-05 02:44:00,Summer Promo,iPhone
user_a3efb77e,clicked,2024-12-06 02:44:00,Spring Sale,Web
user_a3efb77e,app_login,2025-01-02 02:44:00,Summer Promo,Web
user_a3efb77e,clicked,2025-04-06 02:44:01,Spring Sale,Android
user_a3efb77e,app_login,2025-01-03 02:44:01,Spring Sale,iPhone
user_a3efb77e,clicked,2025-01-06 02:44:01,Black Friday,Android
user_a3efb77e,clicked,2025-01-13 02:44:01,Summer Promo,Android
user_a3efb77e,clicked,2025-03-14 02:44:01,Summer Promo,Web
user_a3efb77e,app_login,2025-02-20 02:44:01,Spring Sale,iPhone
user_a3efb77e,email_opened,2025-02-02 02:44:01,Spring Sale,iPhone
user_a3efb77e,app_login,2025-04-06 02:44:01,Black Friday,Web
user_a3efb77e,email_opened,2024-12-21 02:44:01,Spring Sale,Web
user_a3efb77e,email_opened,2024-12-27 02:44:01,Spring Sale,Web
user_a3efb77e,email_opened,2024-12-15 02:44:01,Summer Promo,iPhone
user_a3efb77e,app_login,2025-02-21 02:44:01,Summer Promo,Web
user_a3efb77e,app_login,2024-11-20 02:44:01,Summer Promo,iPhone
user_a3efb77e,email_opened,2025-03-14 02:44:01,Black Friday,iPhone
user_c556420f,app_login,2025-02-21 02:44:01,Black Friday,Android
user_c556420f,clicked,2025-01-16 02:44:01,Spring Sale,iPhone
user_c556420f,email_opened,2025-04-18 02:44:01,Spring Sale,iPhone
user_c556420f,app_login,2025-04-29 02:44:01,Black Friday,Android
user_c556420f,email_opened,2024-11-12 02:44:01,Summer Promo,Android
user_c556420f,email_opened,2025-02-24 02:44:01,Spring Sale,Web
user_c556420f,email_opened,2025-04-25 02:44:01,Black Friday,iPhone
user_c556420f,clicked,2025-01-21 02:44:02,Summer Promo,Web
user_c556420f,email_opened,2025-02-02 02:44:02,Black Friday,iPhone
user_c556420f,clicked,2024-12-30 02:44:02,Summer Promo,iPhone
user_c556420f,email_opened,2025-01-18 02:44:02,Black Friday,Web
user_c556420f,clicked,2025-04-11 02:44:02,Summer Promo,Web
user_c556420f,app_login,2024-12-03 02:44:02,Summer Promo,Web
user_c556420f,email_opened,2024-11-30 02:44:02,Black Friday,Web
