timestamp,price,volatility
2025-04-22 20:29:10,93636,0.004613384310452975
2025-04-22 20:34:10,93391,0.00437115108166104
2025-04-22 20:39:10,93393,0.004187029405619165
2025-04-22 20:44:12,93262,0.004075717624325119
2025-04-22 20:49:13,93195,0.004043341152360387
2025-04-22 20:54:13,93101,0.004045096034330526
2025-04-22 20:59:13,93013,0.004068843214841899
2025-04-22 21:04:14,93007,0.004062438823699764
2025-04-22 21:09:14,93141,0.004274560180264461
2025-04-22 21:14:14,93301,0.0047581572801366845
2025-04-22 21:19:14,93298,0.004718823177586035
2025-04-22 21:24:14,93256,0.004161887059827442
2025-04-22 21:29:14,93221,0.0040434770322735816
2025-04-22 21:34:15,93257,0.0032604413468927894
2025-04-22 21:39:15,93171,0.003351283022482585
2025-04-22 21:44:15,93070,0.003239422667604621
2025-04-22 21:49:15,93012,0.003223233913251709
2025-04-22 21:54:15,92880,0.0033639700400004014
2025-04-22 21:59:15,92783,0.003389399744265185
2025-04-22 22:04:16,92748,0.0033895557815667144
2025-04-22 22:09:16,92800,0.003009076778699773
2025-04-22 22:14:16,92828,0.0021942663622612057
2025-04-22 22:19:16,92870,0.0023373662546377428
2025-04-22 22:24:16,92969,0.0027456771858574993
2025-04-22 22:29:17,93039,0.0029188190391203077
2025-04-22 22:34:17,93002,0.0028627069603386307
2025-04-22 22:39:17,92912,0.002875105256371042
2025-04-22 22:44:18,92946,0.002769799883864325
2025-04-22 22:49:18,92909,0.0027332738673927575
2025-04-22 22:54:18,92957,0.0023686963397840425
2025-04-22 22:59:18,92948,0.002050684526536712
2025-04-22 23:04:18,92869,0.002229621950469352
2025-04-22 23:09:18,92834,0.002219419891850665
2025-04-22 23:14:19,92809,0.0022167692345003175
2025-04-22 23:19:19,92762,0.0022026081892941095
2025-04-22 23:25:46,92851,0.0021430893103223853
2025-04-22 23:27:07,92852,0.0019374256096105213
2025-04-24 17:16:54,93556,0.007936131758827982
2025-04-24 17:18:02,93564,0.007792867501374268
2025-04-24 17:23:02,93539,0.007837676264375964
2025-04-24 17:28:02,93434,0.007963851801069993
2025-04-24 17:33:03,93312,0.008158424776905544
2025-04-24 17:38:03,93291,0.008166536681530792
2025-04-24 17:40:33,93292,0.008078346132312807
2025-04-24 17:45:33,93281,0.008056035756836851
2025-04-24 17:46:20,93276,0.008039345042795028
2025-04-24 17:51:20,93323,0.0079757894589351
2025-04-24 17:56:31,93355,0.007961101651677465
2025-04-24 17:57:30,93365,0.007955869548466887
2025-04-24 17:57:56,93365,0.0018536452106144824
2025-04-24 18:02:57,93382,0.0018706191496670366
2025-04-24 18:07:57,93401,0.001900776297752635
2025-04-24 18:12:58,93498,0.001888837278924697
2025-04-24 18:17:58,93510,0.0011651079869877436
2025-04-24 18:22:58,93497,0.0011355460359950735
2025-04-24 18:27:58,93530,0.0011301878545418973
2025-04-24 18:32:58,93567,0.0010821264862572993
2025-04-24 18:37:59,93607,0.001038452081263507
2025-04-24 18:42:59,93577,0.0011759067396684103
