price,timestamp,price_date
94953.73212288553,1.739916124924E9,2025-02-18
95622.78488625766,1.739992026834E9,2025-02-19
96631.34570897685,1.740254690643E9,2025-02-22
96676.44236752397,1.740261693157E9,2025-02-22
96170.77690652086,1.740308688539E9,2025-02-23
96836.56956169584,1.74001349578E9,2025-02-20
96135.15541305285,1.740182672453E9,2025-02-22
89396.73950666585,1.74047406237E9,2025-02-25
96130.53749194527,1.73988749286E9,2025-02-18
97374.59042056215,1.739700145441E9,2025-02-16
95536.92475658203,1.74040585053E9,2025-02-24
96386.72652871323,1.739988293124E9,2025-02-19
96423.82994264697,1.740002734349E9,2025-02-19
95832.80810182482,1.740398685829E9,2025-02-24
91837.13011638554,1.740445290844E9,2025-02-25
86951.11150965454,1.740654290652E9,2025-02-27
95586.35220471295,1.739948694369E9,2025-02-19
96448.06002721623,1.740204298495E9,2025-02-22
95517.3362841228,1.739822664419E9,2025-02-17
96668.33083690105,1.74024749922E9,2025-02-22
98641.48664582448,1.740139491988E9,2025-02-21
95425.30528594145,1.740330288221E9,2025-02-23
96472.19885359015,1.739797436823E9,2025-02-17
95910.6343997475,1.73983343337E9,2025-02-17
99244.09049710589,1.740146860214E9,2025-02-21
96379.27904139952,1.740197158222E9,2025-02-22
94634.09914253639,1.740420295855E9,2025-02-24
94054.50815083837,1.73990890897E9,2025-02-18
95374.40372435798,1.740175486216E9,2025-02-21
96345.45264741067,1.740301493321E9,2025-02-23
95444.921653889,1.740369896717E9,2025-02-24
98336.68799774042,1.740096268449E9,2025-02-21
96214.64163369463,1.740189897978E9,2025-02-22
95728.44469201894,1.739977461303E9,2025-02-19
95188.4232914197,1.740168297717E9,2025-02-21
96302.84963715746,1.739963059894E9,2025-02-19
86074.32031147683,1.740650684385E9,2025-02-27
95806.49386697571,1.740391478788E9,2025-02-24
97074.7553724119,1.739725455153E9,2025-02-16
96479.11808533416,1.740218645336E9,2025-02-22
86973.31331258506,1.740578693742E9,2025-02-26
97161.8859953998,1.739743458072E9,2025-02-16
96965.21530590902,1.739721842746E9,2025-02-16
96529.14863264606,1.739757717801E9,2025-02-17
84508.0886401965,1.74060749158E9,2025-02-26
96203.28295054514,1.739761253065E9,2025-02-17
96469.90302563595,1.739801341694E9,2025-02-17
84103.29594104021,1.740596698494E9,2025-02-26
84539.85867570058,1.740618033204E9,2025-02-27
88129.4582649271,1.740532185658E9,2025-02-26
96162.96642649428,1.739786687383E9,2025-02-17
95317.50472754847,1.739930690779E9,2025-02-19
98338.7018272712,1.740078286413E9,2025-02-20
91581.54822567313,1.740441899811E9,2025-02-25
96137.40416742311,1.739999084679E9,2025-02-19
89010.2709977032,1.740539306575E9,2025-02-26
95764.18321415772,1.740348296654E9,2025-02-23
96363.60291349764,1.739775843554E9,2025-02-17
95665.49231937547,1.739938179896E9,2025-02-19
97188.8027667773,1.740042061985E9,2025-02-20
87392.79936497574,1.740506981791E9,2025-02-25
86219.35590995634,1.740643468696E9,2025-02-27
96124.05481404,1.739768641732E9,2025-02-17
98247.45441227335,1.74011428353E9,2025-02-21
98200.30835870569,1.740153703142E9,2025-02-21
96825.39185696325,1.739804599163E9,2025-02-17
95189.2521445793,1.739869466644E9,2025-02-18
96175.80021236626,1.740186229822E9,2025-02-22
96417.94490841779,1.740250935198E9,2025-02-22
96576.69186359123,1.74025828498E9,2025-02-22
94242.24036204048,1.740413256417E9,2025-02-24
96913.83407061106,1.740034867175E9,2025-02-20
98306.70568096745,1.740128689539E9,2025-02-21
96493.95352259732,1.740243883302E9,2025-02-22
91940.55326491955,1.74046359503E9,2025-02-25
84301.81196811788,1.740611084223E9,2025-02-26
98689.12290385604,1.740150278351E9,2025-02-21
95613.70786478418,1.739923403374E9,2025-02-19
96594.85836473043,1.740225869298E9,2025-02-22
96532.36465453282,1.740297871344E9,2025-02-23
89391.201092851,1.74048868067E9,2025-02-25
96394.20010452533,1.739829868726E9,2025-02-17
95364.76732236886,1.73986232928E9,2025-02-18
94136.87035612758,1.740423883068E9,2025-02-24
96194.7062967688,1.739970270798E9,2025-02-19
88591.27153709585,1.740571459989E9,2025-02-26
88789.8197934742,1.740492568139E9,2025-02-25
98368.18235937174,1.740103497538E9,2025-02-21
96972.41824936462,1.739729056263E9,2025-02-16
84283.81642317647,1.740625403975E9,2025-02-27
93902.52254777655,1.739905483717E9,2025-02-18
96327.06984242801,1.740304821052E9,2025-02-23
86247.63680503149,1.740661482833E9,2025-02-27
96283.17216937791,1.739844254216E9,2025-02-18
96526.3245193673,1.740269087721E9,2025-02-23
96258.4683507194,1.739772227584E9,2025-02-17
84136.6270309708,1.740614697146E9,2025-02-27
96922.7147115594,1.740031501256E9,2025-02-20
97597.5898426476,1.740060343049E9,2025-02-20
96216.37468385046,1.740290677616E9,2025-02-23
96915.58776734979,1.739739834909E9,2025-02-16
95910.3437706451,1.74031948925E9,2025-02-23
85035.83826254253,1.740632952323E9,2025-02-27
96635.74766480611,1.740265545135E9,2025-02-22
93954.42572459971,1.740434698981E9,2025-02-24
96125.59652377032,1.739783049644E9,2025-02-17
88440.37884721062,1.740477957382E9,2025-02-25
96306.8893048766,1.739754256994E9,2025-02-17
95503.68783507988,1.739891092776E9,2025-02-18
96582.88770834969,1.740240288803E9,2025-02-22
95429.11009120086,1.739894859716E9,2025-02-18
88672.10610119285,1.74055707671E9,2025-02-26
97004.88168451515,1.740038681781E9,2025-02-20
96171.78850952118,1.739883876561E9,2025-02-18
96414.46175112732,1.739966798418E9,2025-02-19
98481.54369856586,1.740082070481E9,2025-02-20
98635.9937326328,1.740135652127E9,2025-02-21
96540.84301900618,1.740006222693E9,2025-02-19
98354.95929916999,1.740132266847E9,2025-02-21
95432.65221910209,1.740326677446E9,2025-02-23
88582.89007988699,1.740535527951E9,2025-02-26
96070.76836745605,1.739793849411E9,2025-02-17
96857.71626951931,1.740229267696E9,2025-02-22
85132.65827117102,1.740629058422E9,2025-02-27
86693.74231687622,1.74058953534E9,2025-02-26
96889.88885007307,1.739747022553E9,2025-02-16
89142.8156418093,1.740521385639E9,2025-02-25
89191.07152838832,1.740567930847E9,2025-02-26
98421.66598679434,1.740121230275E9,2025-02-21
98208.05256779343,1.740157456439E9,2025-02-21
83753.25723879317,1.740600423343E9,2025-02-26
95796.86204044832,1.740402282429E9,2025-02-24
84033.67383603823,1.740603929701E9,2025-02-26
96057.16749618895,1.739855098619E9,2025-02-18
96051.7756014956,1.739984693114E9,2025-02-19
95286.7956865605,1.7403732645E9,2025-02-24
96413.29570390456,1.740279876316E9,2025-02-23
95727.74865208809,1.739934267107E9,2025-02-19
89090.97043741599,1.740470655825E9,2025-02-25
95224.12571943826,1.739945070541E9,2025-02-19
95626.63610131448,1.739880037611E9,2025-02-18
98519.0592307595,1.740085488201E9,2025-02-20
97060.52011571353,1.740024284986E9,2025-02-20
96113.94673119442,1.740312050617E9,2025-02-23
95713.43307222998,1.739876762748E9,2025-02-18
95729.51884312728,1.740315891833E9,2025-02-23
91256.70542813146,1.740467087171E9,2025-02-25
87366.87218874015,1.74050335514E9,2025-02-25
96235.09041058479,1.739973879998E9,2025-02-19
84559.84873137249,1.740622059379E9,2025-02-27
95367.30839787448,1.739811829983E9,2025-02-17
98022.05812096567,1.740089060397E9,2025-02-20
95744.67131189487,1.740179098218E9,2025-02-21
97183.01235981267,1.740027635014E9,2025-02-20
95259.61791981726,1.739919935383E9,2025-02-18
86867.66638189416,1.74049616461E9,2025-02-25
95807.78271920708,1.740337764749E9,2025-02-23
97439.5651782597,1.740056661306E9,2025-02-20
98018.59661832507,1.740074614411E9,2025-02-20
85901.66149196563,1.740593092167E9,2025-02-26
97057.54396616183,1.739736065214E9,2025-02-16
97248.13930504581,1.74005309378E9,2025-02-20
85749.7757679238,1.740636285122E9,2025-02-27
96820.88754034557,1.739714633782E9,2025-02-16
92105.6033404217,1.740456286408E9,2025-02-25
96389.686033179,1.740207894123E9,2025-02-22
96486.16095700496,1.740276291387E9,2025-02-23
86658.62256231347,1.740657898578E9,2025-02-27
97192.89155485418,1.740045885189E9,2025-02-20
98126.16133511938,1.740107086043E9,2025-02-21
89256.52949098358,1.740485086178E9,2025-02-25
96753.44819523895,1.740016982861E9,2025-02-20
92361.39840402018,1.74043825016E9,2025-02-24
88829.00914641502,1.74055374838E9,2025-02-26
88627.54762623741,1.740546283636E9,2025-02-26
96973.53423641954,1.739718243853E9,2025-02-16
96103.04905731311,1.739779442845E9,2025-02-17
87384.08580336162,1.74058566653E9,2025-02-26
96423.40572186683,1.740287086475E9,2025-02-23
96001.22510228083,1.73982626581E9,2025-02-17
95280.7459174621,1.739927008072E9,2025-02-19
98328.75213668121,1.740118158155E9,2025-02-21
95590.61583351126,1.739955876363E9,2025-02-19
95748.56191472913,1.740341097514E9,2025-02-23
96324.83585906116,1.740193431217E9,2025-02-22
92306.01372151902,1.740452696335E9,2025-02-25
97336.20781895904,1.73970742979E9,2025-02-16
95318.63732379173,1.739866167434E9,2025-02-18
87527.16336925325,1.740582281245E9,2025-02-26
95784.62953852078,1.739837053462E9,2025-02-18
95607.02526683104,1.739858676443E9,2025-02-18
95784.84215984003,1.74034468803E9,2025-02-23
88447.98677406105,1.740560657986E9,2025-02-26
98190.5219426655,1.740125063729E9,2025-02-21
97057.94737411733,1.740161082447E9,2025-02-21
98250.85003188688,1.740100065226E9,2025-02-21
96157.47075255743,1.739995479239E9,2025-02-19
95657.12403089936,1.739840667335E9,2025-02-18
97179.21961256368,1.740020438172E9,2025-02-20
96652.72840228872,1.74027269009E9,2025-02-23
94909.23471393716,1.740171701905E9,2025-02-21
93976.22734751913,1.740431017801E9,2025-02-24
95946.65997661931,1.739980833141E9,2025-02-19
96432.40639733619,1.74016469781E9,2025-02-21
97102.97273794797,1.739711036263E9,2025-02-16
94134.52184393156,1.739912685201E9,2025-02-18
96188.68435164474,1.739851432652E9,2025-02-18
95792.0954841429,1.74036626781E9,2025-02-24
97406.95451404073,1.740049554364E9,2025-02-20
95901.8386976779,1.740384288274E9,2025-02-24
88201.3382303592,1.740481476059E9,2025-02-25
95719.26020920448,1.739872845871E9,2025-02-18
96049.47160409925,1.739847844967E9,2025-02-18
96304.5157111551,1.740211414715E9,2025-02-22
93870.86137654915,1.740427472403E9,2025-02-24
85993.04087670334,1.740647078683E9,2025-02-27
96911.18680524954,1.739732557915E9,2025-02-16
96631.9764747056,1.740009976528E9,2025-02-20
96345.70036309761,1.740294123265E9,2025-02-23
96235.4969392334,1.740359072015E9,2025-02-24
86051.58311473635,1.7406650941E9,2025-02-27
87837.98611845393,1.740513893681E9,2025-02-25
97202.8689987542,1.74006417003E9,2025-02-20
95305.81471590063,1.739819057506E9,2025-02-17
95542.30879671387,1.740387895513E9,2025-02-24
84377.49004801741,1.740794769617E9,2025-03-01
86325.16846001119,1.740881081101E9,2025-03-02
90352.05950695107,1.741179713736E9,2025-03-05
83620.17030648564,1.741608363868E9,2025-03-10
85982.6656372778,1.740873898408E9,2025-03-02
85075.19099390629,1.740927770195E9,2025-03-02
85590.46644276992,1.741309478655E9,2025-03-07
85960.72871801039,1.741457128054E9,2025-03-08
87491.4206062274,1.741028993449E9,2025-03-03
86321.57388571232,1.741446285879E9,2025-03-08
87572.61283398556,1.741158567015E9,2025-03-05
85945.65637691983,1.740920674513E9,2025-03-02
86121.81430043305,1.741050315772E9,2025-03-04
85280.03180448567,1.740848696828E9,2025-03-01
91336.03520982015,1.741262549709E9,2025-03-06
82429.6316250025,1.74160498611E9,2025-03-10
84366.4982526792,1.7407804433E9,2025-02-28
90362.03357256715,1.741024827806E9,2025-03-03
89144.13673375164,1.74129509147E9,2025-03-06
86159.46358384956,1.741421091873E9,2025-03-08
92994.25280972291,1.740967566737E9,2025-03-03
86446.61234844815,1.741417497243E9,2025-03-08
80035.9520312988,1.741622690724E9,2025-03-10
87445.5430848164,1.740931496774E9,2025-03-02
85204.63043242115,1.741039460857E9,2025-03-03
83856.74936488515,1.741071771018E9,2025-03-04
89762.80824021908,1.741201491192E9,2025-03-05
86482.71540062728,1.741482498782E9,2025-03-09
85288.51830750107,1.740801892221E9,2025-03-01
88647.72782696952,1.74128458521E9,2025-03-06
87042.73344323806,1.741320553683E9,2025-03-07
86086.71730752365,1.741424703808E9,2025-03-08
89693.88203144133,1.741198125387E9,2025-03-05
90173.67851810707,1.741223247861E9,2025-03-06
82319.00615781517,1.740755361818E9,2025-02-28
84401.15171227718,1.740773087805E9,2025-02-28
85733.27090027815,1.740906282644E9,2025-03-02
86009.33348231346,1.741046846499E9,2025-03-04
87679.70424451,1.74132389152E9,2025-03-07
91331.32236389222,1.741248297205E9,2025-03-06
86117.70061095654,1.741431857792E9,2025-03-08
85036.72284003632,1.741521801493E9,2025-03-09
87536.70299445765,1.741129505626E9,2025-03-04
82343.42704338364,1.741593896102E9,2025-03-10
86275.61641153895,1.741464592114E9,2025-03-08
86000.70936885416,1.74150029068E9,2025-03-09
84842.21597267754,1.740827080471E9,2025-03-01
86892.91764570212,1.741122549072E9,2025-03-04
84685.97978656797,1.741525789477E9,2025-03-09
84484.3560760712,1.74067947545E9,2025-02-27
84357.8359375325,1.740769403947E9,2025-02-28
86074.17176417045,1.741385272114E9,2025-03-07
80772.67815795937,1.740747876416E9,2025-02-28
86734.75594854711,1.741114955062E9,2025-03-04
91833.40344858613,1.741230406257E9,2025-03-06
88141.8174666587,1.74137097477E9,2025-03-07
86100.88808714508,1.741453432315E9,2025-03-08
80450.79294794661,1.740715495802E9,2025-02-28
83894.60765773285,1.741061082805E9,2025-03-04
84937.58784593474,1.740668684189E9,2025-02-27
88902.02000740796,1.741349068809E9,2025-03-07
86212.46281249195,1.741471789671E9,2025-03-08
81876.58012977014,1.741557717639E9,2025-03-09
85921.73893775303,1.74143544497E9,2025-03-08
78538.34915812933,1.741629699725E9,2025-03-10
84174.60386136748,1.740704689739E9,2025-02-28
86047.49036384479,1.741493372795E9,2025-03-09
87903.09912509412,1.741118971356E9,2025-03-04
85167.93027730213,1.740852288755E9,2025-03-01
85996.318846237,1.7413995411E9,2025-03-08
85655.19135378071,1.740891970915E9,2025-03-02
94442.43103320176,1.740949450894E9,2025-03-02
85248.50951064646,1.740819896475E9,2025-03-01
83842.65217935151,1.741079078281E9,2025-03-04
89057.38701611568,1.741291492643E9,2025-03-06
80674.95605846473,1.741565156716E9,2025-03-10
86246.64068135856,1.740899167098E9,2025-03-02
93993.49502205626,1.740953188822E9,2025-03-02
83797.859996219,1.74108269096E9,2025-03-04
82153.9633762446,1.741575870203E9,2025-03-10
86040.13401090879,1.740866689001E9,2025-03-01
85499.63370083639,1.740863383546E9,2025-03-01
85465.98308790909,1.740672725479E9,2025-02-27
84308.63045291128,1.740683369693E9,2025-02-27
79079.23853988826,1.740729876289E9,2025-02-28
86719.52967663977,1.741392314713E9,2025-03-08
84180.34506243317,1.740776686499E9,2025-02-28
87336.45385836615,1.741143862285E9,2025-03-05
82594.63758054533,1.741582871568E9,2025-03-10
93025.760601398,1.740978542287E9,2025-03-03
79796.03338247676,1.740726533466E9,2025-02-28
79962.43838770282,1.740740686563E9,2025-02-28
86064.6646695572,1.740870588398E9,2025-03-01
89753.15776222358,1.741176184102E9,2025-03-05
80589.75308067302,1.741615707016E9,2025-03-10
83657.49178573994,1.740765709181E9,2025-02-28
82556.83567815712,1.741539887921E9,2025-03-09
88314.21615036289,1.741331131022E9,2025-03-07
90078.29699874723,1.741017815519E9,2025-03-03
85974.46210057012,1.740913353052E9,2025-03-02
78940.43864942867,1.740733471902E9,2025-02-28
85824.99311969621,1.740888300204E9,2025-03-02
94183.67640464348,1.740938497716E9,2025-03-02
86012.24203443361,1.741460615924E9,2025-03-08
93288.33219257377,1.741010429738E9,2025-03-03
86744.24445440294,1.741388740479E9,2025-03-07
86671.69226701841,1.7411369685E9,2025-03-05
83052.85746851926,1.74153614713E9,2025-03-09
89948.47284407713,1.741014587133E9,2025-03-03
86170.71147754729,1.741043392654E9,2025-03-03
85930.4029532836,1.740895497684E9,2025-03-02
90100.55793547307,1.741021250731E9,2025-03-03
94261.53286538439,1.740960292201E9,2025-03-03
89111.65620602341,1.741345741052E9,2025-03-07
81731.45985922733,1.740708342417E9,2025-02-28
92908.06234717843,1.740942299772E9,2025-03-02
82358.2750533279,1.741590277855E9,2025-03-10
83456.54639867684,1.740690281086E9,2025-02-27
87654.10477359233,1.74112617748E9,2025-03-04
86295.78124249187,1.741475398589E9,2025-03-08
83972.72380658488,1.741057480863E9,2025-03-04
79873.24246763966,1.74072268344E9,2025-02-28
86040.18356410651,1.741496690869E9,2025-03-09
86058.30490682101,1.741036197763E9,2025-03-03
83870.76608750969,1.741086565426E9,2025-03-04
91565.19124357773,1.741226938379E9,2025-03-06
88396.31309600835,1.741287897636E9,2025-03-06
85977.0787526352,1.741507499072E9,2025-03-09
79998.57693365982,1.740737364105E9,2025-02-28
84116.90940478408,1.740784169129E9,2025-02-28
88065.84191323837,1.741313093352E9,2025-03-07
84785.19164229938,1.740834092159E9,2025-03-01
86033.33085080402,1.741403281201E9,2025-03-08
77494.5999450215,1.741633485249E9,2025-03-10
83979.37551380234,1.740758616928E9,2025-02-28
83332.0655384259,1.741529378579E9,2025-03-09
89125.67845016974,1.741352685729E9,2025-03-07
87087.52556159606,1.741381490673E9,2025-03-07
92319.03215389892,1.740989302419E9,2025-03-03
88641.41361763507,1.741169364495E9,2025-03-05
94770.10370201574,1.740956968211E9,2025-03-02
86367.34063862744,1.741442973538E9,2025-03-08
81313.3266600055,1.741597361882E9,2025-03-10
80435.1886242044,1.740744180812E9,2025-02-28
92520.05256903946,1.740999897225E9,2025-03-03
81473.42315333462,1.740751487958E9,2025-02-28
90503.36669781877,1.741215810643E9,2025-03-05
86191.79335973802,1.741439091717E9,2025-03-08
85333.49904975179,1.740823380727E9,2025-03-01
86429.28703776673,1.741410282108E9,2025-03-08
82470.08205523597,1.741547228861E9,2025-03-09
86187.61560877925,1.740805498266E9,2025-03-01
85261.85384218712,1.740856180183E9,2025-03-01
82922.8590885219,1.74110423401E9,2025-03-04
88337.21345459952,1.741190695249E9,2025-03-05
84689.50963635083,1.740701100195E9,2025-02-28
87310.80531078295,1.741133117158E9,2025-03-05
85917.18104453273,1.741428285239E9,2025-03-08
85920.96629797174,1.741504133886E9,2025-03-09
84987.8829445724,1.74081658982E9,2025-03-01
78880.11223709627,1.741637332201E9,2025-03-10
92682.02628626079,1.740974858593E9,2025-03-03
91378.26201151186,1.740934947716E9,2025-03-02
84910.69583247308,1.741518291262E9,2025-03-09
87196.79381349821,1.741154678467E9,2025-03-05
85040.27992527063,1.740812680353E9,2025-03-01
90450.752622387,1.741302582954E9,2025-03-06
83818.25957742738,1.74079108596E9,2025-03-01
85673.0709138241,1.740924212213E9,2025-03-02
83066.2270465692,1.741100693276E9,2025-03-04
86336.38588461682,1.741450188789E9,2025-03-08
83263.6093863294,1.741611891946E9,2025-03-10
84316.57799844211,1.740787489222E9,2025-03-01
89840.50983422284,1.741205089214E9,2025-03-05
90647.79774677548,1.741360170238E9,2025-03-07
83574.5108562199,1.741532993965E9,2025-03-09
89469.52920050574,1.741298621873E9,2025-03-06
82275.77503867827,1.741579783365E9,2025-03-10
86173.28335601451,1.741478692375E9,2025-03-09
91840.96195107298,1.740996293548E9,2025-03-03
85499.73208015299,1.740809383335E9,2025-03-01
85454.70850609809,1.741111762346E9,2025-03-04
83065.63858118771,1.741554289758E9,2025-03-09
82681.05172860001,1.74109684913E9,2025-03-04
88541.86793090396,1.741374289766E9,2025-03-07
81585.60219948366,1.741572498322E9,2025-03-10
79195.70533532878,1.741626288287E9,2025-03-10
87271.80248912342,1.741316631158E9,2025-03-07
85861.56494055038,1.740909801159E9,2025-03-02
86828.25763790608,1.741395921368E9,2025-03-08
83704.19016400714,1.741093486725E9,2025-03-04
87732.0584170869,1.741377875701E9,2025-03-07
84659.92894806841,1.740845379057E9,2025-03-01
93302.25115067598,1.740981867545E9,2025-03-03
85545.7625233458,1.7410322996E9,2025-03-03
88376.11449099529,1.741280977465E9,2025-03-06
88400.14740092268,1.741363426811E9,2025-03-07
80327.90968370625,1.74071890691E9,2025-02-28
88924.81213521794,1.741341796463E9,2025-03-07
90211.93247418404,1.741266314115E9,2025-03-06
82654.8713552498,1.741550688983E9,2025-03-09
85923.7255070287,1.741406431701E9,2025-03-08
81150.26278342587,1.740712192358E9,2025-02-28
85726.58136584464,1.740884740359E9,2025-03-02
91365.5560267108,1.740992688537E9,2025-03-03
90975.81551374556,1.741277398971E9,2025-03-06
89244.5516035285,1.741356259443E9,2025-03-07
86272.32934188849,1.741413894087E9,2025-03-08
92704.99332627936,1.741003343152E9,2025-03-03
89850.54371051837,1.741172718006E9,2025-03-05
87636.02617297841,1.74114029918E9,2025-03-05
85961.58647248213,1.74148972544E9,2025-03-09
90746.37808455544,1.741219755277E9,2025-03-06
86250.70845899022,1.741468187105E9,2025-03-08
84600.52864758584,1.740830687671E9,2025-03-01
83176.65536982972,1.741075482529E9,2025-03-04
89924.21242214506,1.741305885916E9,2025-03-07
85258.01997722525,1.740798290497E9,2025-03-01
86728.88847600293,1.741147340356E9,2025-03-05
91044.06230513072,1.741259313421E9,2025-03-06
87642.61154756158,1.741162175131E9,2025-03-05
89582.37084959116,1.74126986529E9,2025-03-06
82487.28911920935,1.741601384132E9,2025-03-10
88258.51066032593,1.741327487877E9,2025-03-07
83946.71468689031,1.740686689162E9,2025-02-27
93323.7976962091,1.740971003792E9,2025-03-03
91202.75078154197,1.741251881899E9,2025-03-06
89907.2491350427,1.7412734941E9,2025-03-06
81296.78489902265,1.741568692018E9,2025-03-10
91464.20916332758,1.740985266305E9,2025-03-03
85357.75007854645,1.740859727032E9,2025-03-01
87717.3980065317,1.741165357473E9,2025-03-05
83840.8128569342,1.741090167712E9,2025-03-04
88320.92622329212,1.741334692441E9,2025-03-07
88405.65836333216,1.741338291273E9,2025-03-07
84452.16671372668,1.74083789768E9,2025-03-01
89053.99855085106,1.741187347195E9,2025-03-05
85560.22495548673,1.741514674285E9,2025-03-09
89190.8514508287,1.741194279969E9,2025-03-05
92300.44149363266,1.741237473957E9,2025-03-06
90733.51714965983,1.741255299106E9,2025-03-06
82584.92274538855,1.741543772873E9,2025-03-09
83547.88761068918,1.741054182514E9,2025-03-04
86938.4775519185,1.741151090902E9,2025-03-05
80182.87188781645,1.741561764782E9,2025-03-09
84575.08070076704,1.740697470095E9,2025-02-27
83663.71104143023,1.741107934581E9,2025-03-04
93553.2099599375,1.740945881055E9,2025-03-02
84391.42017096882,1.740762156098E9,2025-02-28
84684.87464077682,1.740841399617E9,2025-03-01
86209.52375647992,1.74148593399E9,2025-03-09
91906.28728287248,1.741244669884E9,2025-03-06
79367.30394685987,1.741619144084E9,2025-03-10
89433.26802498609,1.741183480511E9,2025-03-05
85952.41873108123,1.740917297642E9,2025-03-02
84208.53292141939,1.741068587788E9,2025-03-04
91778.32417365785,1.741233825636E9,2025-03-06
86207.33731471795,1.740902699622E9,2025-03-02
93235.73548423624,1.740964174401E9,2025-03-03
87154.86514264582,1.741367085624E9,2025-03-07
85984.92968484931,1.740877492943E9,2025-03-02
90315.43269286388,1.741212574888E9,2025-03-05
82318.71368767633,1.741586594886E9,2025-03-10
85799.05874600667,1.741510928911E9,2025-03-09
93184.11440212942,1.741007382742E9,2025-03-03
84201.35039951056,1.74069389726E9,2025-02-27
90363.81178680262,1.741208682924E9,2025-03-05
84434.42898184851,1.740676005252E9,2025-02-27
83415.32852921398,1.741064556907E9,2025-03-04
80881.78302235727,1.741701885337E9,2025-03-11
84553.36384711522,1.741975733081E9,2025-03-14
79505.93316264477,1.741647877499E9,2025-03-10
83325.27644551267,1.741849798822E9,2025-03-13
83261.71116076875,1.74228539165E9,2025-03-18
85865.46977691361,1.742436263058E9,2025-03-20
84173.30840256019,1.742065790983E9,2025-03-15
84061.42075215005,1.742576699819E9,2025-03-21
80647.62378166379,1.741903514752E9,2025-03-13
82998.59763474177,1.742274326572E9,2025-03-18
85504.94400788672,1.742479478923E9,2025-03-20
79366.4867385192,1.741640683016E9,2025-03-10
83412.0919014835,1.741957485028E9,2025-03-14
83054.93850488712,1.742159392499E9,2025-03-16
83005.6112865534,1.741781052948E9,2025-03-12
81929.68374665309,1.741928430032E9,2025-03-14
83583.93818642639,1.74222778887E9,2025-03-17
82338.26682572266,1.74174898158E9,2025-03-12
84418.91164824746,1.742101495469E9,2025-03-16
84195.35014198667,1.742591092393E9,2025-03-21
80869.73779222043,1.741792202168E9,2025-03-12
84141.80648875001,1.742050993955E9,2025-03-15
79828.50693030546,1.741705496277E9,2025-03-11
84378.94751072212,1.74200429166E9,2025-03-15
84565.22545311949,1.741978881868E9,2025-03-14
81318.85219010353,1.741907874208E9,2025-03-13
83264.95867344199,1.741964671069E9,2025-03-14
83058.47252533144,1.742357189964E9,2025-03-19
84170.28914764302,1.742022293862E9,2025-03-15
82904.91793465686,1.74213048331E9,2025-03-16
83969.50401830622,1.741784981796E9,2025-03-12
80383.07163334191,1.741889397127E9,2025-03-13
81559.34875411353,1.74231383752E9,2025-03-18
83351.13970133282,1.742267093586E9,2025-03-18
82780.03048688271,1.742342684135E9,2025-03-19
83969.07347934862,1.742584175355E9,2025-03-21
83284.93030929644,1.742209789971E9,2025-03-17
83977.89583491963,1.742245795756E9,2025-03-17
83596.51735562595,1.741960924791E9,2025-03-14
80271.29118843551,1.741673125747E9,2025-03-11
84381.74557966145,1.742015240634E9,2025-03-15
81756.64455396934,1.741802435175E9,2025-03-12
84622.75627876476,1.741972237259E9,2025-03-14
81814.60028807537,1.741924902009E9,2025-03-14
81572.1907424432,1.741914072907E9,2025-03-14
84356.03663149933,1.742105094666E9,2025-03-16
83260.16652548696,1.742180699644E9,2025-03-17
84228.23544937836,1.74223445699E9,2025-03-17
82804.22144356178,1.741727092582E9,2025-03-11
82749.3005623581,1.741806890099E9,2025-03-12
84369.37930960456,1.7420725382E9,2025-03-15
84620.39023500234,1.742400595991E9,2025-03-19
79080.26510244102,1.741658616428E9,2025-03-11
84727.83488216766,1.741968525726E9,2025-03-14
83415.90071838192,1.742231099198E9,2025-03-17
81766.78389449522,1.741752571727E9,2025-03-12
82384.51632667694,1.742303069694E9,2025-03-18
84309.65715170768,1.742508288566E9,2025-03-20
84397.93103623143,1.74204749234E9,2025-03-15
84430.83006819447,1.74224193853E9,2025-03-17
82500.92476738001,1.742339383793E9,2025-03-18
84006.03482067536,1.742493872534E9,2025-03-20
82765.49277586125,1.74194661015E9,2025-03-14
83979.4455154189,1.742580280575E9,2025-03-21
82029.29376942904,1.741921781695E9,2025-03-14
84474.66633967978,1.742529895452E9,2025-03-21
79475.39891601757,1.741665892436E9,2025-03-11
82938.50804446227,1.742353787349E9,2025-03-19
82293.4314146896,1.74193960161E9,2025-03-14
86229.67963508387,1.742461761861E9,2025-03-20
83955.00378884435,1.74199698712E9,2025-03-15
82001.52920368989,1.742335494632E9,2025-03-18
83185.92996285958,1.741720114019E9,2025-03-11
82051.95957857351,1.74233218979E9,2025-03-18
85405.15657351525,1.742483258884E9,2025-03-20
84086.27070181312,1.742569789697E9,2025-03-21
81700.5458810393,1.741918182635E9,2025-03-14
83776.84720807298,1.742386112064E9,2025-03-19
84531.19085429756,1.742504852669E9,2025-03-20
83678.46552437067,1.741824091524E9,2025-03-13
81494.18849077556,1.741687271265E9,2025-03-11
83130.45397201553,1.74226349609E9,2025-03-18
85380.33161914661,1.742472570931E9,2025-03-20
83875.92487677633,1.742119499794E9,2025-03-16
82891.18824385572,1.74213418161E9,2025-03-16
84683.88848622817,1.742486691036E9,2025-03-20
81961.84041200494,1.741936131504E9,2025-03-14
84131.61719559043,1.741986583239E9,2025-03-14
84258.56237624737,1.742407488509E9,2025-03-19
